game,sport,code,"event",gold,silver,bronze
los-angeles-1984,judo,JUD,"65 - 71kg (lightweight) men",KOR,ITA,BRA+GBR
los-angeles-1984,judo,JUD,"71  78kg halfmiddleweight men",FRG,GBR,FRA+ROU
los-angeles-1984,judo,JUD,"78  86kg middleweight men",AUT,USA,JPN+BRA
los-angeles-1984,judo,JUD,"86  95kg halfheavyweight men",KOR,BRA,ISL+FRG
los-angeles-1984,judo,JUD,"95kg heavyweight men",JPN,FRA,KOR+CAN
los-angeles-1984,judo,JUD,"open category men",JPN,EGY,ROU+FRG
los-angeles-1984,modern-pentathlon,MPN,"Individual competition men",ITA,SWE,ITA
los-angeles-1984,modern-pentathlon,MPN,"team competition men",ITA,USA,FRA
los-angeles-1984,rowing,ROW,"double sculls 2x men",USA,BEL,YUG
los-angeles-1984,rowing,ROW,"double sculls 2x women",ROU,NED,CAN
los-angeles-1984,rowing,ROW,"eight with coxswain 8 men",CAN,USA,AUS
los-angeles-1984,rowing,ROW,"eight with coxswain 8 women",USA,ROU,NED
los-angeles-1984,rowing,ROW,"four without coxswain 4 men",NZL,USA,DEN
los-angeles-1984,rowing,ROW,"four-oared shell with coxswain men",GBR,USA,NZL
los-angeles-1984,rowing,ROW,"fouroared shell with coxswain 4 women",ROU,CAN,AUS
los-angeles-1984,rowing,ROW,"pair without coxswain 2 men",ROU,ESP,NOR
los-angeles-1984,rowing,ROW,"pair without coxswain 2 women",ROU,CAN,FRG
los-angeles-1984,rowing,ROW,"pair-oared shell with coxswain men",ITA,ROU,USA
los-angeles-1984,rowing,ROW,"quadruple sculls with coxswain women",ROU,USA,DEN
los-angeles-1984,rowing,ROW,"quadruple sculls without coxsw men",FRG,AUS,CAN
los-angeles-1984,rowing,ROW,"single sculls 1x men",FIN,FRG,CAN
los-angeles-1984,rowing,ROW,"single sculls 1x women",ROU,USA,BEL
los-angeles-1984,sailing,SAL,"470 - Two Person Dinghy men",ESP,USA,FRA
los-angeles-1984,sailing,SAL,"Finn - One Person Dinghy (Heavyweight) men",NZL,USA,CAN
los-angeles-1984,sailing,SAL,"Tornado - Multihull mixed",NZL,USA,AUS
los-angeles-1984,sailing,SAL,"Windglider - Windsurfer men",NED,USA,NZL
los-angeles-1984,sailing,SAL,"fleetmatch race keelboat open Soling mixed",USA,BRA,CAN
los-angeles-1984,sailing,SAL,"flying dutchman mixed",USA,CAN,GBR
los-angeles-1984,sailing,SAL,"twoperson keelboat open Star mixed",USA,FRG,ITA
los-angeles-1984,shooting,SHO,"10m air rifle 40 shots women",USA,ITA,CHN
los-angeles-1984,shooting,SHO,"10m air rifle 60 shots men",FRA,AUT,GBR
los-angeles-1984,shooting,SHO,"25m pistol 3030 shots women",CAN,USA,AUS
los-angeles-1984,shooting,SHO,"25m rapid fire pistol 60 shots men",JPN,ROU,FIN
los-angeles-1984,shooting,SHO,"50m pistol 60 shots men",CHN,SWE,CHN
los-angeles-1984,shooting,SHO,"50m rifle 3 positions 3x20 shots women",CHN,FRG,USA
los-angeles-1984,shooting,SHO,"50m rifle 3 positions 3x40 shots men",GBR,SUI,GBR
los-angeles-1984,shooting,SHO,"50m rifle prone 60 shots men",USA,FRA,GBR
los-angeles-1984,shooting,SHO,"50m running target 3030 shot men",CHN,COL,CHN
los-angeles-1984,shooting,SHO,"skeet (125 targets) mixed",USA,DEN,ITA
los-angeles-1984,shooting,SHO,"trap (125 targets) mixed",ITA,PER,USA
los-angeles-1984,swimming,SWM,"100m backstroke men",USA,USA,CAN
los-angeles-1984,swimming,SWM,"100m backstroke women",USA,USA,NED
los-angeles-1984,swimming,SWM,"100m breaststroke men",USA,CAN,AUS
los-angeles-1984,swimming,SWM,"100m breaststroke women",NED,CAN,FRA
los-angeles-1984,swimming,SWM,"100m butterfly men",FRG,USA,AUS
los-angeles-1984,swimming,SWM,"100m butterfly women",USA,USA,FRG
los-angeles-1984,swimming,SWM,"100m freestyle men",USA,AUS,SWE
los-angeles-1984,swimming,SWM,100m freestyle women,USA+USA,,NED,
los-angeles-1984,swimming,SWM,"1500m freestyle men",USA,USA,FRG
los-angeles-1984,swimming,SWM,"200m backstroke men",USA,FRA,CAN
los-angeles-1984,swimming,SWM,"200m backstroke women",NED,USA,ROU
los-angeles-1984,swimming,SWM,"200m breaststroke men",CAN,AUS,SUI
los-angeles-1984,swimming,SWM,"200m breaststroke women",CAN,USA,BEL
los-angeles-1984,swimming,SWM,"200m butterfly men",AUS,FRG,VEN
los-angeles-1984,swimming,SWM,"200m butterfly women",USA,AUS,FRG
los-angeles-1984,swimming,SWM,"200m freestyle men",FRG,USA,FRG
los-angeles-1984,swimming,SWM,"200m freestyle women",USA,USA,NED
los-angeles-1984,swimming,SWM,"200m individual medley men",CAN,USA,GBR
los-angeles-1984,swimming,SWM,"200m individual medley women",USA,USA,AUS
los-angeles-1984,swimming,SWM,"400m freestyle men",USA,USA,AUS
los-angeles-1984,swimming,SWM,"400m freestyle women",USA,GBR,GBR
los-angeles-1984,swimming,SWM,"400m individual medley men",CAN,BRA,AUS
los-angeles-1984,swimming,SWM,"400m individual medley women",USA,AUS,FRG
los-angeles-1984,swimming,SWM,"4x100m freestyle relay men",USA,AUS,SWE
los-angeles-1984,swimming,SWM,"4x100m freestyle relay women",USA,NED,FRG
los-angeles-1984,swimming,SWM,"4x100m medley relay men",USA,CAN,AUS
los-angeles-1984,swimming,SWM,"4x100m medley relay women",USA,FRG,CAN
los-angeles-1984,swimming,SWM,"4x200m freestyle relay men",USA,FRG,GBR
los-angeles-1984,swimming,SWM,"800m freestyle women",USA,USA,GBR
los-angeles-1984,synchronized-swimming,SWA,"Duet Women",USA,CAN,JPN
los-angeles-1984,synchronized-swimming,SWA,"solo women",USA,CAN,JPN
los-angeles-1984,volleyball,VVO,"volleyball men",USA,BRA,ITA
los-angeles-1984,volleyball,VVO,"volleyball women",CHN,USA,JPN
los-angeles-1984,water-polo,WPO,"water polo men",YUG,USA,FRG
los-angeles-1984,weightlifting,WLF,"- 52kg (flyweight) men",CHN,CHN,JPN
los-angeles-1984,weightlifting,WLF,"100  110kg heavyweight men",ITA,ROU,USA
los-angeles-1984,weightlifting,WLF,"110kg super heavyweight men",AUS,USA,FRG
los-angeles-1984,weightlifting,WLF,"56 - 60kg (featherweight) men",CHN,ROU,TPE
los-angeles-1984,weightlifting,WLF,"56kg bantamweight men",CHN,CHN,JPN
los-angeles-1984,weightlifting,WLF,"60-67.5kg lightweight men",CHN,ROU,FIN
los-angeles-1984,weightlifting,WLF,"67.5-75kg middleweight men",FRG,CAN,ROU
los-angeles-1984,weightlifting,WLF,"75  825kg lightheavyweight men",ROU,AUS,JPN
los-angeles-1984,weightlifting,WLF,"825  90kg middleheavyweight men",ROU,ROU,GBR
los-angeles-1984,weightlifting,WLF,"90  100kg firstheavyweight men",FRG,ROU,FIN
los-angeles-1984,wrestling,WRE,"Bantamweight, Freestyle (≤57 kilograms) Men",JPN,USA,KOR
los-angeles-1984,wrestling,WRE,"Bantamweight, Greco-Roman (≤57 kilograms) Men",FRG,JPN,GRE
los-angeles-1984,wrestling,WRE,"Featherweight, Freestyle (≤62 kilograms) Men",USA,JPN,KOR
los-angeles-1984,wrestling,WRE,"Featherweight, Greco-Roman (≤62 kilograms) Men",KOR,SWE,SUI
los-angeles-1984,wrestling,WRE,"Flyweight, Freestyle (≤52 kilograms) Men",YUG,KOR,JPN
los-angeles-1984,wrestling,WRE,"Flyweight, Greco-Roman (≤52 kilograms) Men",JPN,MEX,KOR
los-angeles-1984,wrestling,WRE,"Heavyweight, Freestyle (≤100 kilograms) Men",USA,SYR,ROU
los-angeles-1984,wrestling,WRE,"Heavyweight, Greco-Roman (≤100 kilograms) Men",ROU,USA,YUG
los-angeles-1984,wrestling,WRE,"Light-Flyweight, Freestyle (≤48 kilograms) Men",USA,JPN,KOR
los-angeles-1984,wrestling,WRE,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",ITA,FRG,JPN
los-angeles-1984,wrestling,WRE,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",USA,JPN,GBR
los-angeles-1984,wrestling,WRE,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",USA,ROU,SWE
los-angeles-1984,wrestling,WRE,"Lightweight, Freestyle (≤68 kilograms) Men",KOR,USA,FIN
los-angeles-1984,wrestling,WRE,"Lightweight, Greco-Roman (≤68 kilograms) Men",YUG,FIN,USA
los-angeles-1984,wrestling,WRE,"Middleweight, Freestyle (≤82 kilograms) Men",USA,JPN,CAN
los-angeles-1984,wrestling,WRE,"Middleweight, Greco-Roman (≤82 kilograms) Men",ROU,GRE,SWE
los-angeles-1984,wrestling,WRE,"Super-Heavyweight, Freestyle (>100 kilograms) Men",USA,CAN,TUR
los-angeles-1984,wrestling,WRE,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",USA,YUG,ROU
los-angeles-1984,wrestling,WRE,"Welterweight, Freestyle (≤74 kilograms) Men",USA,FRG,YUG
los-angeles-1984,wrestling,WRE,"Welterweight, Greco-Roman (≤74 kilograms) Men",FIN,SWE,ROU
sarajevo-1984,alpine-skiing,ALP,"downhill men",USA,SUI,AUT
sarajevo-1984,alpine-skiing,ALP,"downhill women",SUI,SUI,TCH
sarajevo-1984,alpine-skiing,ALP,"giant slalom men",SUI,YUG,LIE
sarajevo-1984,alpine-skiing,ALP,"giant slalom women",USA,USA,FRA
sarajevo-1984,alpine-skiing,ALP,"slalom men",USA,USA,FRA
sarajevo-1984,alpine-skiing,ALP,"slalom women",ITA,FRA,LIE
sarajevo-1984,biathlon,BTH,"10km men",NOR,FRG,GDR
sarajevo-1984,biathlon,BTH,"20km men",FRG,GDR,NOR
sarajevo-1984,biathlon,BTH,"4x75km relay men",URS,NOR,FRG
sarajevo-1984,bobsleigh,BOB,"four-man men",GDR,GDR,SUI
sarajevo-1984,bobsleigh,BOB,"two-man men",GDR,GDR,URS
sarajevo-1984,cross-country-skiing,CCS,"10km women",FIN,URS,NOR
sarajevo-1984,cross-country-skiing,CCS,"15km men",SWE,FIN,FIN
sarajevo-1984,cross-country-skiing,CCS,"20km women",FIN,URS,NOR
sarajevo-1984,cross-country-skiing,CCS,"30km mass start men",URS,URS,SWE
sarajevo-1984,cross-country-skiing,CCS,"50km men",SWE,SWE,FIN
sarajevo-1984,cross-country-skiing,CCS,"5km women",FIN,NOR,TCH
sarajevo-1984,cross-country-skiing,CCS,"Relay 4x10km men",SWE,URS,FIN
sarajevo-1984,cross-country-skiing,CCS,"Relay 4x5km women",NOR,TCH,FIN
sarajevo-1984,figure-skating,FSK,"Ice dancing mixed",GBR,URS,URS
sarajevo-1984,figure-skating,FSK,"Individual men",USA,CAN,TCH
sarajevo-1984,figure-skating,FSK,"Individual women",GDR,USA,URS
sarajevo-1984,figure-skating,FSK,"Pairs mixed",URS,USA,URS
sarajevo-1984,ice-hockey,IHO,"ice hockey men",URS,TCH,SWE
sarajevo-1984,luge,LUG,"Doubles mixed",FRG,URS,GDR
sarajevo-1984,luge,LUG,"Singles men",ITA,URS,URS
sarajevo-1984,luge,LUG,"Singles women",GDR,GDR,GDR
sarajevo-1984,nordic-combined,NCB,"Individual men",NOR,FIN,FIN
sarajevo-1984,ski-jumping,SJP,"Large Hill Individual men",FIN,GDR,TCH
sarajevo-1984,ski-jumping,SJP,"Normal Hill Individual men",GDR,FIN,FIN
sarajevo-1984,speed-skating,SSK,"10000m men",URS,SWE,GDR
sarajevo-1984,speed-skating,SSK,"1000m men",CAN,URS,NOR
sarajevo-1984,speed-skating,SSK,"1000m women",GDR,GDR,URS
sarajevo-1984,speed-skating,SSK,"1500m men",CAN,URS,URS
sarajevo-1984,speed-skating,SSK,"1500m women",GDR,GDR,URS
sarajevo-1984,speed-skating,SSK,"3000m women",GDR,GDR,GDR
sarajevo-1984,speed-skating,SSK,"5000m men",SWE,URS,GDR
sarajevo-1984,speed-skating,SSK,"500m men",URS,JPN,CAN
sarajevo-1984,speed-skating,SSK,"500m women",GDR,GDR,URS
moscow-1980,archery,ARC,"individual FITA round men",FIN,URS,ITA
moscow-1980,archery,ARC,"individual FITA round women",URS,URS,FIN
moscow-1980,athletics,ATH,"10000m men",ETH,FIN,ETH
moscow-1980,athletics,ATH,"100m hurdles women",URS,GDR,POL
moscow-1980,athletics,ATH,"100m men",GBR,CUB,BUL
moscow-1980,athletics,ATH,"100m women",URS,GDR,GDR
moscow-1980,athletics,ATH,"110m hurdles men",GDR,CUB,URS
moscow-1980,athletics,ATH,"1500m men",GBR,GDR,GBR
moscow-1980,athletics,ATH,"1500m women",URS,GDR,URS
moscow-1980,athletics,ATH,"200m men",ITA,GBR,JAM
moscow-1980,athletics,ATH,"200m women",GDR,URS,JAM
moscow-1980,athletics,ATH,"20km walk men",ITA,URS,GDR
moscow-1980,athletics,ATH,"3000m steeplechase men",POL,TAN,ETH
moscow-1980,athletics,ATH,"400m hurdles men",GDR,URS,GBR
moscow-1980,athletics,ATH,"400m men",URS,AUS,GDR
moscow-1980,athletics,ATH,"400m women",GDR,TCH,GDR
moscow-1980,athletics,ATH,"4x100m relay men",URS,POL,FRA
moscow-1980,athletics,ATH,"4x100m relay women",GDR,URS,GBR
moscow-1980,athletics,ATH,"4x400m relay men",URS,GDR,ITA
moscow-1980,athletics,ATH,"4x400m relay women",URS,GDR,GBR
moscow-1980,athletics,ATH,"5000m men",ETH,TAN,FIN
moscow-1980,athletics,ATH,"50km walk men",GDR,ESP,URS
moscow-1980,athletics,ATH,"800m men",GBR,GBR,URS
moscow-1980,athletics,ATH,"800m women",URS,URS,URS
moscow-1980,athletics,ATH,"decathlon men",GBR,URS,URS
moscow-1980,athletics,ATH,"discus throw men",URS,TCH,CUB
moscow-1980,athletics,ATH,"discus throw women",GDR,BUL,URS
moscow-1980,athletics,ATH,"hammer throw men",URS,URS,URS
moscow-1980,athletics,ATH,"high jump men",GDR,POL,GDR
moscow-1980,athletics,ATH,"high jump women",ITA,POL,GDR
moscow-1980,athletics,ATH,"javelin throw men",URS,URS,GDR
moscow-1980,athletics,ATH,"javelin throw women",CUB,URS,GDR
moscow-1980,athletics,ATH,"long jump men",GDR,GDR,URS
moscow-1980,athletics,ATH,"long jump women",URS,GDR,URS
moscow-1980,athletics,ATH,"marathon men",GDR,NED,URS
moscow-1980,athletics,ATH,"pentathlon women",URS,URS,URS
moscow-1980,athletics,ATH,pole vault men,POL,POL+URS,,
moscow-1980,athletics,ATH,"shot put men",URS,URS,GDR
moscow-1980,athletics,ATH,"shot put women",GDR,URS,GDR
moscow-1980,athletics,ATH,"triple jump men",URS,URS,BRA
moscow-1980,basketball,BKB,"basketball men",YUG,ITA,URS
moscow-1980,basketball,BKB,"basketball women",URS,BUL,YUG
moscow-1980,boxing,BOX,"48-51kg flyweight men",BUL,URS,IRL+HUN
moscow-1980,boxing,BOX,"48kg lightflyweight men",URS,CUB,PRK+BUL
moscow-1980,boxing,BOX,"51-54kg bantamweight men",CUB,VEN,GUY+ROU
moscow-1980,boxing,BOX,"54-57kg featherweight men",GDR,CUB,URS+POL
moscow-1980,boxing,BOX,"57-60kg lightweight men",CUB,URS,POL+GDR
moscow-1980,boxing,BOX,"60-63.5kg lightwelterweigh men",ITA,URS,GBR+CUB
moscow-1980,boxing,BOX,"63.5 - 67kg (welterweight) men",CUB,UGA,GDR+POL
moscow-1980,boxing,BOX,"67-71kg lightmiddleweight men",CUB,URS,TCH+GDR
moscow-1980,boxing,BOX,"71-75kg men",CUB,URS,ROU+POL
moscow-1980,boxing,BOX,"75-81kg lightheavyweight men",YUG,POL,GDR+CUB
moscow-1980,boxing,BOX,"81kg heavyweight men",CUB,URS,HUN+GDR
moscow-1980,canoe-sprint,CSP,"C1 1000m canoe single men",BUL,URS,GDR
moscow-1980,canoe-sprint,CSP,"C1 500m canoe single men",URS,BUL,GDR
moscow-1980,canoe-sprint,CSP,"C2 1000m canoe double men",ROU,GDR,URS
moscow-1980,canoe-sprint,CSP,"C2 500m canoe double men",HUN,ROU,BUL
moscow-1980,canoe-sprint,CSP,"K1 1000m kayak single men",GDR,FRA,ROU
moscow-1980,canoe-sprint,CSP,"K1 500m kayak single men",URS,AUS,ROU
moscow-1980,canoe-sprint,CSP,"K1 500m kayak single women",GDR,BUL,URS
moscow-1980,canoe-sprint,CSP,"K2 1000m kayak double men",URS,HUN,ESP
moscow-1980,canoe-sprint,CSP,"K2 500m kayak double men",URS,ESP,GDR
moscow-1980,canoe-sprint,CSP,"K2 500m kayak double women",GDR,URS,HUN
moscow-1980,canoe-sprint,CSP,"K4 1000m kayak four men",GDR,ROU,BUL
moscow-1980,cycling-road,CRD,"individual road race men",URS,POL,URS
moscow-1980,cycling-road,CRD,"team time trial men",URS,GDR,TCH
moscow-1980,cycling-track,CTR,"1km time trial men",GDR,URS,JAM
moscow-1980,cycling-track,CTR,"Individual Pursuit men",SUI,FRA,DEN
moscow-1980,cycling-track,CTR,"Sprint individual men",GDR,FRA,URS
moscow-1980,cycling-track,CTR,"Team Pursuit 4000m men",URS,GDR,TCH
moscow-1980,diving,DIV,"10m platform men",GDR,URS,URS
moscow-1980,diving,DIV,"10m platform women",GDR,URS,URS
moscow-1980,diving,DIV,"3m springboard men",URS,MEX,ITA
moscow-1980,diving,DIV,"3m springboard women",URS,GDR,GDR
moscow-1980,equestrian-dressage,EDR,"individual mixed",AUT,URS,URS
moscow-1980,equestrian-dressage,EDR,"team mixed",URS,BUL,ROU
moscow-1980,equestrian-eventing,EVE,"individual mixed",ITA,URS,URS
moscow-1980,equestrian-eventing,EVE,"team mixed",URS,ITA,MEX
moscow-1980,equestrian-jumping,EJP,"individual mixed",POL,URS,MEX
moscow-1980,equestrian-jumping,EJP,"team mixed",URS,POL,MEX
moscow-1980,fencing,FEN,"foil individual men",URS,FRA,URS
moscow-1980,fencing,FEN,"foil individual women",FRA,HUN,POL
moscow-1980,fencing,FEN,"foil team men",FRA,URS,POL
moscow-1980,fencing,FEN,"foil team women",FRA,URS,HUN
moscow-1980,fencing,FEN,"sabre individual men",URS,URS,HUN
moscow-1980,fencing,FEN,"sabre team men",URS,ITA,HUN
moscow-1980,fencing,FEN,"épée individual men",SWE,HUN,FRA
moscow-1980,fencing,FEN,"épée team men",FRA,POL,URS
moscow-1980,football,FBL,"football men",TCH,GDR,URS
moscow-1980,gymnastics-artistic,GAR,"balance beam women",ROU,URS,URS
moscow-1980,gymnastics-artistic,GAR,"floor exercises men",GDR,URS,URS
moscow-1980,gymnastics-artistic,GAR,floor exercises women,URS+ROU,,URS+GDR,
moscow-1980,gymnastics-artistic,GAR,"horizontal bar men",BUL,URS,URS
moscow-1980,gymnastics-artistic,GAR,"individual all-round men",URS,URS,BUL
moscow-1980,gymnastics-artistic,GAR,individual all-round women,URS,ROU+GDR,,
moscow-1980,gymnastics-artistic,GAR,"parallel bars men",URS,URS,GDR
moscow-1980,gymnastics-artistic,GAR,"pommel horse men",HUN,URS,GDR
moscow-1980,gymnastics-artistic,GAR,"rings men",URS,URS,TCH
moscow-1980,gymnastics-artistic,GAR,"team competition men",URS,GDR,HUN
moscow-1980,gymnastics-artistic,GAR,"team competition women",URS,ROU,GDR
moscow-1980,gymnastics-artistic,GAR,"uneven bars women",GDR,ROU,GDR+ROU+URS
moscow-1980,gymnastics-artistic,GAR,"vault men",URS,URS,GDR
moscow-1980,gymnastics-artistic,GAR,"vault women",URS,GDR,ROU
moscow-1980,handball,HBL,"handball men",GDR,URS,ROU
moscow-1980,handball,HBL,"handball women",URS,YUG,GDR
moscow-1980,hockey,HOC,"hockey men",IND,ESP,URS
moscow-1980,hockey,HOC,"hockey women",ZIM,TCH,URS
moscow-1980,judo,JUD,"- 60 kg men",FRA,CUB,HUN+URS
moscow-1980,judo,JUD,"60  65kg halflightweight men",URS,MGL,BUL+POL
moscow-1980,judo,JUD,"65 - 71kg (lightweight) men",ITA,GBR,GDR+MGL
moscow-1980,judo,JUD,"71  78kg halfmiddleweight men",URS,CUB,FRA+GDR
moscow-1980,judo,JUD,"78  86kg middleweight men",SUI,CUB,URS+GDR
moscow-1980,judo,JUD,"86  95kg halfheavyweight men",BEL,URS,GDR+NED
moscow-1980,judo,JUD,"95kg heavyweight men",FRA,BUL,TCH+YUG
moscow-1980,judo,JUD,"open category men",GDR,FRA,GBR+HUN
moscow-1980,modern-pentathlon,MPN,"Individual competition men",URS,HUN,URS
moscow-1980,modern-pentathlon,MPN,"team competition men",URS,HUN,SWE
moscow-1980,rowing,ROW,"double sculls 2x men",GDR,YUG,TCH
moscow-1980,rowing,ROW,"double sculls 2x women",URS,GDR,ROU
moscow-1980,rowing,ROW,"eight with coxswain 8 men",GDR,GBR,URS
moscow-1980,rowing,ROW,"eight with coxswain 8 women",GDR,URS,ROU
moscow-1980,rowing,ROW,"four without coxswain 4 men",GDR,URS,GBR
moscow-1980,rowing,ROW,"four-oared shell with coxswain men",GDR,URS,POL
moscow-1980,rowing,ROW,"fouroared shell with coxswain 4 women",GDR,BUL,URS
moscow-1980,rowing,ROW,"pair without coxswain 2 men",GDR,URS,GBR
moscow-1980,rowing,ROW,"pair without coxswain 2 women",GDR,POL,BUL
moscow-1980,rowing,ROW,"pair-oared shell with coxswain men",GDR,URS,YUG
moscow-1980,rowing,ROW,"quadruple sculls with coxswain women",GDR,URS,BUL
moscow-1980,rowing,ROW,"quadruple sculls without coxsw men",GDR,URS,BUL
moscow-1980,rowing,ROW,"single sculls 1x men",FIN,URS,GDR
moscow-1980,rowing,ROW,"single sculls 1x women",ROU,URS,GDR
moscow-1980,sailing,SAL,"470 - Two Person Dinghy men",BRA,GDR,FIN
moscow-1980,sailing,SAL,"Finn - One Person Dinghy (Heavyweight) men",FIN,AUT,URS
moscow-1980,sailing,SAL,"Tornado - Multihull mixed",BRA,DEN,SWE
moscow-1980,sailing,SAL,"fleetmatch race keelboat open Soling mixed",DEN,URS,GRE
moscow-1980,sailing,SAL,"flying dutchman mixed",ESP,IRL,HUN
moscow-1980,sailing,SAL,"twoperson keelboat open Star mixed",URS,AUT,ITA
moscow-1980,shooting,SHO,"25m rapid fire pistol 60 shots mixed",ROU,GDR,AUT
moscow-1980,shooting,SHO,"50m pistol 60 shots mixed",URS,GDR,BUL
moscow-1980,shooting,SHO,"50m rifle 3 positions 3x40 shots mixed",URS,GDR,SWE
moscow-1980,shooting,SHO,"50m rifle prone 60 shots mixed",HUN,GDR,BUL
moscow-1980,shooting,SHO,"50m running target 3030 shots mixed",URS,GDR,URS
moscow-1980,shooting,SHO,"skeet (125 targets) mixed",DEN,SWE,CUB
moscow-1980,shooting,SHO,"trap (125 targets) mixed",ITA,URS,GDR
moscow-1980,swimming,SWM,"100m backstroke men",SWE,URS,URS
moscow-1980,swimming,SWM,"100m backstroke women",GDR,GDR,GDR
moscow-1980,swimming,SWM,"100m breaststroke men",GBR,URS,AUS
moscow-1980,swimming,SWM,"100m breaststroke women",GDR,URS,DEN
moscow-1980,swimming,SWM,"100m butterfly men",SWE,GDR,ESP
moscow-1980,swimming,SWM,"100m butterfly women",GDR,GDR,GDR
moscow-1980,swimming,SWM,"100m freestyle men",GDR,SWE,SWE
moscow-1980,swimming,SWM,"100m freestyle women",GDR,GDR,GDR
moscow-1980,swimming,SWM,"1500m freestyle men",URS,URS,AUS
moscow-1980,swimming,SWM,"200m backstroke men",HUN,HUN,AUS
moscow-1980,swimming,SWM,"200m backstroke women",GDR,GDR,GDR
moscow-1980,swimming,SWM,"200m breaststroke men",URS,HUN,URS
moscow-1980,swimming,SWM,"200m breaststroke women",URS,URS,URS
moscow-1980,swimming,SWM,"200m butterfly men",URS,GBR,GDR
moscow-1980,swimming,SWM,"200m butterfly women",GDR,GDR,AUS
moscow-1980,swimming,SWM,"200m freestyle men",URS,URS,AUS
moscow-1980,swimming,SWM,"200m freestyle women",GDR,GDR,GDR
moscow-1980,swimming,SWM,"400m freestyle men",URS,URS,URS
moscow-1980,swimming,SWM,"400m freestyle women",GDR,GDR,GDR
moscow-1980,swimming,SWM,"400m individual medley men",URS,URS,HUN
moscow-1980,swimming,SWM,"400m individual medley women",GDR,GBR,POL
moscow-1980,swimming,SWM,"4x100m freestyle relay women",GDR,SWE,NED
moscow-1980,swimming,SWM,"4x100m medley relay men",AUS,URS,GBR
moscow-1980,swimming,SWM,"4x100m medley relay women",GDR,GBR,URS
moscow-1980,swimming,SWM,"4x200m freestyle relay men",URS,GDR,BRA
moscow-1980,swimming,SWM,"800m freestyle women",AUS,GDR,GDR
moscow-1980,volleyball,VVO,"volleyball men",URS,BUL,ROU
moscow-1980,volleyball,VVO,"volleyball women",URS,GDR,BUL
moscow-1980,water-polo,WPO,"water polo men",URS,YUG,HUN
moscow-1980,weightlifting,WLF,"100  110kg heavyweight men",URS,BUL,HUN
moscow-1980,weightlifting,WLF,"110kg super heavyweight men",URS,GDR,POL
moscow-1980,weightlifting,WLF,"52kg flyweight men",URS,PRK,PRK
moscow-1980,weightlifting,WLF,"56 - 60kg (featherweight) men",URS,BUL,POL
moscow-1980,weightlifting,WLF,"56kg bantamweight men",CUB,URS,POL
moscow-1980,weightlifting,WLF,"60-67.5kg lightweight men",BUL,GDR,BUL
moscow-1980,weightlifting,WLF,"67.5 - 75kg, (middleweight) men",BUL,URS,BUL
moscow-1980,weightlifting,WLF,"75  825kg lightheavyweight men",URS,BUL,TCH
moscow-1980,weightlifting,WLF,"825  90kg middleheavyweight men",HUN,BUL,GDR
moscow-1980,weightlifting,WLF,"90 - 100kg (first-heavyweight) men",TCH,URS,CUB
moscow-1980,wrestling,WRE,"Bantamweight, Freestyle (≤57 kilograms) Men",URS,PRK,MGL
moscow-1980,wrestling,WRE,"Bantamweight, Greco-Roman (≤57 kilograms) Men",URS,POL,SWE
